layer	pub_slug	suggest	title	hit	note
DEVICE_DIFF_REVIEW	shugaaroofu-no-tatakai	sugar-roofu-no-tatakai	シュガーローフの戦い	シュガー->sugar	
DEVICE_DIFF_REVIEW	je-t-aime-caf-noir	juteemu-cafe-nowaaru	ジュテーム、カフェ・ノワール	カフェ->cafe	
DEVICE_DIFF_REVIEW	stories	story-zu	ストーリーズ	ストーリー->story	
DEVICE_DIFF_REVIEW	danna-ga-kyou-kara-raamenya	danna-ga-kyou-kara-ramen-ya-risshihen	ダンナが今日からラーメン屋 立志編	ラーメン->ramen	
DEVICE_DIFF_REVIEW	nyuuyooku-de-kangaechuu	new-yooku-de-kangaechuu	ニューヨークで考え中	ニュー->new	
DEVICE_DIFF_REVIEW	hi-fi-cluster	high-fai-class-ta	ハイファイクラスタ	クラス->class	
DEVICE_DIFF_REVIEW	puurusaido-no-ouji-sama	pool-side-no-ouji-sama	プールサイドの王子様	サイド->side,プール->pool	
DEVICE_DIFF_REVIEW	butsu-rokku	futsu-rock	仏ロック	ロック->rock	
DEVICE_DIFF_REVIEW	gekiga-1964-saitou-takao-gorira-collection	gekiga-1964-sa-itou-taka-o-gorilla-korekushon	劇画1964 さいとう・たかをゴリラコレクション	ゴリラ->gorilla	
DEVICE_DIFF_REVIEW	yumemiru-cherries	yumemiru-cherry-zu	夢みるチェリーズ	チェリー->cherry	
DEVICE_DIFF_REVIEW	kankaku-sooda-faunten	kankaku-soda-faunten	感覚★ソーダファウンテン	ソーダ->soda	
DEVICE_DIFF_REVIEW	mori-no-crisis	mori-no-cry-shisu	森のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	koori-no-sheikh-ni-torawarete	koori-no-seek-ni-torawarete	氷のシークに囚われて	シーク->seek	
DEVICE_DIFF_REVIEW	onsengai-no-medeyuusa	onsengai-no-medusa	温泉街のメデューサ	メデューサ->medusa	
DEVICE_DIFF_REVIEW	koohiiten-tareeran-no-file-kanojo-wa-kafeore-no-yume-o-miru	koohiiten-tareeran-no-jikenbo-kanojo-wa-cafe-ore-no-yume-o-miru	珈琲店タレーランの事件簿 彼女はカフェオレの夢を見る	カフェ->cafe	
DEVICE_DIFF_CLEAR	choujin-rokku-rafuraaru	choujin-rock-rafuraaru	超人ロック ラフラール	ロック->rock	
DEVICE_DIFF_REVIEW	uogokoro-areba-tabegokoro-kyuijiinu-madamuhen	uogokoro-are-ba-tabeshin-kyuijiinu-madame-hen	魚心あれば食べ心 キュイジーヌ マダム編	マダム->madame	
DEVICE_DIFF_REVIEW	re-load	re-road	Re: ロード	ロード->road	
DEVICE_DIFF_REVIEW	kuiinzu-kuoritei	queen-zu-kuoriti	クイーンズ・クオリティ	クイーン->queen	
DEVICE_DIFF_REVIEW	gleipnir	gray-puniru	グレイプニル	グレイ->gray	
DEVICE_DIFF_REVIEW	keeburu-ando-deddopuuru-ao-no-senrei	keeburu-deddo-pool-ao-no-senrei	ケーブル＆デッドプール:青の洗礼	プール->pool	
DEVICE_DIFF_REVIEW	komikkuiwateii	comic-yuwati	コミックいわてぃー	コミック->comic	
DEVICE_DIFF_REVIEW	sheikh-to-sabaku-no-hanayome	seek-to-sabaku-no-hanayome	シークと砂漠の花嫁	シーク->seek	
DEVICE_DIFF_REVIEW	suroomooshon-o-mou-ichido	slow-mooshon-o-mouichido	スローモーションをもう一度	スロー->slow	
DEVICE_DIFF_REVIEW	diasu-police-ihou-keisatsu-999	dear-su-porisu-ihou-keisatsu-999-hen	ディアスポリス-異邦警察-999篇	ディア->dear	
DEVICE_DIFF_REVIEW	baby-god-zangyaku-to-junjou-no-mejiedo-sama	beibiigoddo-zangyaku-to-junjou-no-medjed-sama	ベイビーゴッド残虐と純情のメジェドさま	メジェド->medjed	
DEVICE_DIFF_REVIEW	marry-me	mary-mii	マリーミー!	マリー->mary	
DEVICE_DIFF_REVIEW	marie-antoinette	mary-antowanetto	マリー・アントワネット	マリー->mary	
DEVICE_DIFF_REVIEW	rifle-is-beautiful	life-ru-izu-beauty-furu	ライフル・イズ・ビューティフル	ビューティ->beauty,ライフ->life	
DEVICE_DIFF_REVIEW	doubutsu-no-crisis	doubutsu-no-cry-shisu	動物のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	kimi-wa-raamenya-de-koi-o-suru	kimi-wa-ramen-ya-de-koi-o-suru	君はラーメン屋で恋をする	ラーメン->ramen	
DEVICE_DIFF_REVIEW	uchuu-no-crisis	uchuu-no-cry-shisu	宇宙のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	shoujo-kishidan-naito-tail	shoujo-kishidan-night-teiru	少女騎士団×ナイトテイル	ナイト->night	
DEVICE_DIFF_REVIEW	koisuru-sheikh-to-kin-no-kami-no-otome	koisuru-seek-to-kin-no-kami-no-otome	恋するシークと金の髪の乙女	シーク->seek	
DEVICE_DIFF_REVIEW	kyouryuu-no-crisis	kyouryuu-no-cry-shisu	恐竜のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	konchuu-no-crisis	konchuu-no-cry-shisu	昆虫のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	tatsumaki-no-crisis	tatsumaki-no-cry-shisu	竜巻のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	kinpatsu-no-sheikh	kinpatsu-no-seek	金髪のシーク	シーク->seek	
DEVICE_DIFF_REVIEW	denki-no-crisis	denki-no-cry-shisu	電気のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	seishun-kafeteria	seishun-cafe-teria	青春カフェテリア	カフェ->cafe	
DEVICE_DIFF_REVIEW	kounoike-tsuyoshi-no-gakeppuchi-ruumushiea	kounoike-tsuyoshi-no-gakeppuchi-room-shea	鴻池剛の崖っぷちルームシェア	ルーム->room	
DEVICE_DIFF_REVIEW	198x-memories	198-x-memory-zu	198Xメモリーズ	メモリ->memory	
DEVICE_DIFF_REVIEW	4-punkan-no-mariigoorudo	4-funkan-no-mary-goorudo	4分間のマリーゴールド	マリー->mary	
DEVICE_DIFF_REVIEW	8-gatsu-autoroo	8-tsuki-out-roo	8月アウトロー	アウト->out	
DEVICE_DIFF_REVIEW	shadoubaasu-arisa-deyuerubaasu	shadowverse-arisa-duel-bar-su	SHADOWVERSEありさデュエルバース	デュエル->duel	
DEVICE_DIFF_REVIEW	sono-apaato-zashiki-warashi-tsuki-bukken-ni-tsuki	sono-apartment-zashiki-doujitsuki-bukken-nitsuki	そのアパート、座敷童子付き物件につき…	アパート->apartment	
DEVICE_DIFF_REVIEW	eisbahn	ice-bar-n	アイスバーン	アイス->ice	
DEVICE_DIFF_REVIEW	orc-tantei-oorokku	ooku-tantei-oo-rock	オーク探偵オーロック	ロック->rock	
DEVICE_DIFF_REVIEW	sakurako-hakase-no-memoria-tree	sakurako-hakase-no-memory-atsurii	サクラコ博士のメモリアツリー	メモリ->memory	
DEVICE_DIFF_REVIEW	short-peace	show-to-piisu	ショート・ピース	ショー->show	
DEVICE_DIFF_REVIEW	secret-code-fukigen-na-angou-tantei	seek-rettokoodo-fukigen-na-angou-tantei	シークレットコード不機嫌な暗号探偵	シーク->seek	
DEVICE_DIFF_REVIEW	secret-judge	seek-rettojajji	シークレットジャッジ	シーク->seek	
DEVICE_DIFF_REVIEW	super-cartesian-theater	suupaa-karte-jian-shiataa	スーパー・カルテジアン・シアター	カルテ->karte	
DEVICE_DIFF_REVIEW	have-a-great-sunday	havu-a-gray-to-sandee	ハヴ・ア・グレイト・サンデー	グレイ->gray	
DEVICE_DIFF_REVIEW	pokettomonsutaa-san-muunhen	pokettomonsutaasan-moon-hen	ポケットモンスターサン・ムーン編	ムーン->moon	
DEVICE_DIFF_REVIEW	made-in-honey	maid-in-hanii	メイド・イン・ハニー	メイド->maid	
DEVICE_DIFF_REVIEW	yooroppa-tabigohan	europe-tabi-gohan	ヨーロッパたびごはん	ヨーロッパ->europe	
DEVICE_DIFF_REVIEW	henai-caf	henai-cafe	偏愛カフェ	カフェ->cafe	
DEVICE_DIFF_REVIEW	gouman-sheikh-to-toraware-no-himegimi	gouman-seek-to-toraware-no-himegimi	傲慢シークと囚われの姫君	シーク->seek	
DEVICE_DIFF_REVIEW	sensei-lock-on-2nd	sensei-rock-on-2-nd	先生ロックオン!2nd	ロック->rock	
DEVICE_DIFF_REVIEW	chitei-no-crisis	chitei-no-cry-shisu	地底のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	doudou-to-aidori-oshitemo-iidesuka	doudou-to-idol-oshite-mo-iidesu-ka	堂々とアイドル推してもいいですか?	アイドル->idol	
DEVICE_DIFF_REVIEW	kobayashi-san-no-meidoragon-kanna-no-nichijou	kobayashi-san-chino-maidragon-kanna-no-nichijou	小林さんちのメイドラゴン カンナの日常	メイドラゴン->maidragon	
DEVICE_DIFF_REVIEW	akatsuki-no-sheikh-to-akaki-hougyoku-no-hime	akatsuki-no-seek-to-akaki-hougyoku-no-hime	暁のシークと赤き宝玉の姫	シーク->seek	
DEVICE_DIFF_REVIEW	tsukikage-no-sheikh-to-tokitsuge-no-hana-no-megami	tsukikage-no-seek-to-toki-tsuge-no-hana-no-megami	月影のシークと時告げの花の女神	シーク->seek	
DEVICE_DIFF_REVIEW	kazan-no-crisis	kazan-no-cry-shisu	火山のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	sabakuka-no-crisis	sabakuka-no-cry-shisu	砂漠化のクライシス	クライ->cry	
DEVICE_DIFF_REVIEW	kiraboshi-no-sheikh-to-utau-izumi-no-shukujo	kiraboshi-no-seek-to-utau-izumi-no-shukujo	綺羅星のシークと歌う泉の淑女	シーク->seek	
DEVICE_DIFF_REVIEW	harapeko-no-marii	hara-peko-no-mary	腹ペコのマリー	マリー->mary	
DEVICE_DIFF_REVIEW	choujin-rokku-gaia-no-kiba	choujin-rock-gaia-no-kiba	超人ロックガイアの牙	ロック->rock	
DEVICE_DIFF_CLEAR	choujin-rokku-gaiden	choujin-rock-gaiden	超人ロック外伝	ロック->rock	
DEVICE_DIFF_CLEAR	choujin-rokku-ibun	choujin-rock-ibun	超人ロック異聞	ロック->rock	
DEVICE_DIFF_REVIEW	choujin-rokku-kagami-no-ori	choujin-rock-kyou-no-ori	超人ロック鏡の檻	ロック->rock	
DEVICE_DIFF_REVIEW	yajuu-sheikh-to-dorei-keiyakushimashita	yajuu-seek-to-dorei-keiyaku-shimashita	野獣シークと奴隷契約しました。	シーク->seek	
DEVICE_DIFF_CLEAR	kagishi-rokku	kagishi-rock	鍵師ロック	ロック->rock	
DEVICE_DIFF_REVIEW	uchi-no-toipuu-ga-aidorusugiru	uchi-no-toipuu-ga-idol-sugiru	うちのトイプーがアイドルすぎる。	アイドル->idol	
DEVICE_DIFF_REVIEW	koguma-no-keekiya-san	kogu-ma-no-cake-ya-san	こぐまのケーキ屋さん	ケーキ->cake	
DEVICE_DIFF_REVIEW	yosuga-shinario-pareedo	yosu-ga-scenario-pareedo	よすがシナリオパレェド	シナリオ->scenario	
DEVICE_DIFF_REVIEW	anteikeeru-memowaaru	antikeeru-memoir	アンティケール・メモワール	メモワール->memoir	
DEVICE_DIFF_REVIEW	overlord-fushisha-no-oh	oobaa-road-fushisha-no-oh	オーバーロード不死者のOh!	ロード->road	
DEVICE_DIFF_REVIEW	gigataun	giga-town	ギガタウン	タウン->town	
DEVICE_DIFF_REVIEW	zonbina-mainichi	zombie-na-mainichi	ゾンビな毎日	ゾンビ->zombie	
DEVICE_DIFF_REVIEW	basuruumu-no-pepen	bus-room-no-pe-pen	バスルームのぺペン	ルーム->room	
DEVICE_DIFF_REVIEW	beautiful-everyday	beauty-furu-eburidei	ビューティフル・エブリデイ	ビューティ->beauty	
DEVICE_DIFF_REVIEW	marry-grave	mary-gray-bu	マリーグレイブ	グレイ->gray,マリー->mary	
DEVICE_DIFF_REVIEW	layton-mystery-tanteisha-katorii-no-nazotoki-file	late-nmisuterii-tanteisha-katorii-no-nazo-toki-jikenbo	レイトンミステリー探偵社カトリーのナゾトキ事件簿	レイト->late	
DEVICE_DIFF_REVIEW	ore-no-seito-wa-kamimeido	ore-no-seito-wa-kami-maid	俺の生徒は神メイド	メイド->maid	
DEVICE_DIFF_REVIEW	kobayashi-san-no-meidoragon-eruma-no-ooeru-nikki	kobayashi-san-chino-maidragon-eruma-no-ol-nikki	小林さんちのメイドラゴン エルマのOL日記	メイドラゴン->maidragon	
DEVICE_DIFF_REVIEW	shounen-kaitou-le-bred	shounen-kaitou-ru-bread	少年怪盗ル・ブレッド	ブレッド->bread	
DEVICE_DIFF_REVIEW	shirayukihime-to-yoru-no-hitomi-no-suru-tan	shirayukihime-to-yoru-no-hitomi-no-sultan	白雪姫と夜の瞳のスルタン	スルタン->sultan	
DEVICE_DIFF_REVIEW	migawari-purinsesugarasu-no-meikyuu	migawari-princess-garasu-no-meikyuu	身代わりプリンセスガラスの迷宮	プリンセス->princess	
DEVICE_DIFF_REVIEW	kinshichou-naito-sabaibu	kinshimachi-night-sabaibu	錦糸町ナイトサバイブ	ナイト->night	
DEVICE_DIFF_REVIEW	1k-apato-no-sama	1-k-apartment-no-ouji-sama	1Kアパートの王子様	アパート->apartment	
DEVICE_DIFF_REVIEW	25ji-no-25-suto-writer	25-ji-no-ghost-raitaa	25時のゴーストライター	ゴースト->ghost	
DEVICE_DIFF_REVIEW	25saisa-no-buchou-25-asa-made-otona-no-sekkusu-o-oshieraremashita	25-saisa-no-buchou-ni-asa-made-otona-no-sex-o-oshieraremashita	25歳差の部長に朝まで大人のセックスを教えられました	セックス->sex	
DEVICE_DIFF_REVIEW	kujibiki-tokushou-musou-haaremuken	kujibiki-tokushou-musou-harem-ken	くじ引き特賞:無双ハーレム権	ハーレム->harem	
DEVICE_DIFF_REVIEW	amazing-grace	ameijingu-gray-su	アメイジング・グレイス	グレイ->gray	
DEVICE_DIFF_REVIEW	arisutachi-no-hyouhon	alice-tachi-no-hyouhon	アリスたちの標本	アリス->alice	
DEVICE_DIFF_REVIEW	oora-ga-oshiete-kureru-koto	aura-ga-oshiete-kurerukoto	オーラが教えてくれること	オーラ->aura	
DEVICE_DIFF_REVIEW	gildre	guild-re	ギルドレ	ギルド->guild	
DEVICE_DIFF_REVIEW	kureengeemu-wa-yamerarenai	kureen-game-wa-yamerarenai	クレーンゲームはやめられない!	ゲーム->game	
DEVICE_DIFF_REVIEW	shinariodoori-ni-taijou-shita-noni-imasara-nanno-goyou-desuka	scenario-doori-ni-taijou-shita-noni-imasara-nan-no-goyou-desu-ka	シナリオ通りに退場したのに、いまさらなんの御用ですか?	シナリオ->scenario	
DEVICE_DIFF_REVIEW	sheikh-no-koi-wa-totsuzen-ni	seek-no-koi-wa-totsuzen-ni	シークの恋は突然に	シーク->seek	
DEVICE_DIFF_REVIEW	sheikh-wa-bara-no-otome-ni-kogareru	seek-wa-bara-no-otome-ni-kogareru	シークは薔薇の乙女に焦がれる	シーク->seek	
DEVICE_DIFF_REVIEW	4-zun-yon	season-4	シーズン4	シーズン->season	
DEVICE_DIFF_REVIEW	danjongurashi-no-motoyuusha	dungeon-kurashi-no-moto-yuusha	ダンジョン暮らしの元勇者	ダンジョン->dungeon	
DEVICE_DIFF_REVIEW	furonteia-diary	frontier-daiarii	フロンティアダイアリー	フロンティア->frontier	
DEVICE_DIFF_REVIEW	brutal-satsujin-keisatsukan-no-kokuhaku	blue-taru-satsujin-keisatsukan-no-kokuhaku	ブルータル殺人警察官の告白	ブルー->blue	
DEVICE_DIFF_REVIEW	bleu-de-roi	blue-do-ro-wa	ブルー・ド・ロワ	ブルー->blue	
DEVICE_DIFF_REVIEW	boisura	voice-ra	ボイスラ!!	ボイス->voice	
DEVICE_DIFF_REVIEW	yankiimusume-ni-natsukarete-kotoshi-mo-juken-ni-shippai-shisoudesu	yankee-musume-ni-natsukarete-kotoshi-mo-juken-ni-shippai-shisou-desu	ヤンキー娘になつかれて今年も受験に失敗しそうです	ヤンキー->yankee	
DEVICE_DIFF_REVIEW	one-naito-morning	wan-night-mooningu	ワンナイト・モーニング	ナイト->night	
DEVICE_DIFF_REVIEW	koyoi-kaijin-to-teii-time-o	koyoi-kaijin-to-tea-taimu-o	今宵、怪人とティータイムを	ティー->tea	
DEVICE_DIFF_REVIEW	ore-sama-sheikh-no-hanayome-dorei	ore-sama-seek-no-hanayome-dorei	俺様シークの花嫁奴隷	シーク->seek	
DEVICE_DIFF_REVIEW	shijou-saikyou-orc-san-no-tanoshii-isekai-haaremuzukuri	shijou-saikyou-ooku-san-no-tanoshii-isekai-harem-zukuri	史上最強オークさんの楽しい異世界ハーレムづくり	ハーレム->harem	
DEVICE_DIFF_REVIEW	ansatsusha-de-aru-ore-no-suteetasu-ga-yuusha-yorimo-akiraka-ni-tsuyoi-nodaga	ansatsusha-dearu-ore-no-status-ga-yuusha-yori-mo-akiraka-ni-tsuyoino-da-ga	暗殺者である俺のステータスが勇者よりも明らかに強いのだが	ステータス->status	
DEVICE_DIFF_REVIEW	shikkoku-sheikh-to-himitsu-no-oukyuu	shikkoku-seek-to-himitsu-no-oukyuu	漆黒シークと秘密の王宮	シーク->seek	
DEVICE_DIFF_REVIEW	saru-lock-reboot	saru-rock-reboot	猿ロックREBOOT	ロック->rock	
DEVICE_DIFF_REVIEW	shingetsu-purotokoru	ma-tsuki-protocol	真月プロトコル	プロトコル->protocol	
DEVICE_DIFF_REVIEW	sabaku-no-sheikh-to-hanaemi-no-koorihime	sabaku-no-seek-to-hanasaki-mino-koori-hime	砂漠のシークと花咲みの氷姫	シーク->seek	
DEVICE_DIFF_REVIEW	watashi-ga-andeddojou-de-kokku-ni-natta-wake	watashi-ga-undead-jou-de-kokku-ni-natta-riyuu	私がアンデッド城でコックになった理由	アンデッド->undead	
DEVICE_DIFF_REVIEW	zetsurin-sheikh-no-mitsuai-choukyou	zetsurin-seek-no-mitsuai-choukyou	絶倫シークの蜜愛調教	シーク->seek	
DEVICE_DIFF_CLEAR	choujin-rokku-classic	choujin-rock-classic	超人ロックClassic	ロック->rock	
DEVICE_DIFF_REVIEW	tetsuwan-atom-puroroogu-shuusei	tetsuwan-atomu-prologue-shuusei	鉄腕アトム プロローグ集成	プロローグ->prologue	
DEVICE_DIFF_REVIEW	27-sai-no-nyuugan-diary	27-sai-no-new-gan-daiarii	27歳のニューガン・ダイアリー	ニュー->new	
DEVICE_DIFF_REVIEW	reidobakkaazu-motomaou-ran-chan-no-isekai-seikatsu	laidbackers-raid-bakkaazu-moto-maou-ran-chan-no-i-sekaisei-katsu	LAIDBACKERS-レイドバッカーズ-～元魔王らんちゃんの異世界せいかつ～	レイド->raid	
DEVICE_DIFF_REVIEW	oishisugite-shinkokuna-eraa-ga-hasseishimashita	oishisugite-shinkoku-na-error-ga-hassei-shimashita	おいしすぎて深刻なエラーが発生しました。	エラー->error	
DEVICE_DIFF_REVIEW	kono-ore-ga-maguro-joshi-to-no-sekkusu-nankani-oboreru-wake-ga-nai	kono-ore-ga-maguro-joshi-to-no-sex-nanka-ni-oboreru-wake-ga-nai	この俺が、マグロ女子とのセックスなんかに溺れるワケがない。	セックス->sex	
DEVICE_DIFF_REVIEW	sorairo-memorial	sora-iro-memory-aru	そらいろメモリアル	メモリ->memory	
DEVICE_DIFF_REVIEW	dakara-watashi-wa-meikusuru	dakara-watashi-wa-make-suru	だから私はメイクする	メイク->make	
DEVICE_DIFF_REVIEW	puchi-hontou-ni-atta-yukai-na-hanashi-maji-kowa-shinrei-premium	puchi-hontouni-atta-yukai-na-hanashi-maji-kowa-shinrei-premier-mu	ぷち本当にあった愉快な話マジ恐!心霊プレミアム	プレミア->premier	
DEVICE_DIFF_REVIEW	the-idolm-ster-shiny-colors	idolmaster-shainiikaraazu	アイドルマスターシャイニーカラーズ	アイドルマスター->idolmaster	
DEVICE_DIFF_REVIEW	kajinoou-no-ai-to-fukushuu	casino-ou-no-ai-to-fukushuu	カジノ王の愛と復讐	カジノ->casino	
DEVICE_DIFF_REVIEW	saikopasu-kanojo-to-houkaisuru-boku-no-nichijou	psychopath-kanojo-to-houkai-suru-boku-no-nichijou	サイコパス彼女と崩壊する僕の日常	サイコパス->psychopath	
DEVICE_DIFF_REVIEW	shangurira-furonteia	shangurira-frontier	シャングリラ・フロンティア	フロンティア->frontier	
DEVICE_DIFF_REVIEW	short-short-short-san	show-toshootoshooto-san	ショートショートショートさん	ショー->show	
DEVICE_DIFF_REVIEW	secret-reverse	seek-rettoribaasu	シークレットリバース	シーク->seek	
DEVICE_DIFF_REVIEW	sekkusu-shite-mitakatta-ooeru-ni-toritsukareta-captain	sex-shite-mitakatta-ol-nitori-tsukareta-kyaputen	セックスしてみたかったOLにとり憑かれたキャプテン	セックス->sex	
DEVICE_DIFF_REVIEW	zonbidarake-no-kono-sekai-dewa-sekkusu-shinaito-ikinokorenai	zombie-darake-no-kono-sekai-de-wa-sex-shinai-to-ikinokorenai	ゾンビだらけのこの世界ではセックスしないと生き残れない	セックス->sex,ゾンビ->zombie	
DEVICE_DIFF_REVIEW	diana-artemis	dear-na-arutemisu	ディアーナ&アルテミス	ディア->dear	
DEVICE_DIFF_REVIEW	don-t-touch-me	dont-tacchi-mii	ドント・タッチ・ミー!	ドント->dont	
DEVICE_DIFF_REVIEW	bloom-brothers	blue-mu-brother-zu	ブルーム・ブラザーズ	ブルー->blue	
DEVICE_DIFF_REVIEW	pokettomonsutaa-satoshi-to-gou-no-monogatari	poketto-monster-satoshi-to-gou-no-monogatari	ポケットモンスター～サトシとゴウの物語!～	モンスター->monster	
DEVICE_DIFF_REVIEW	marvel-super-heroes-secret-wars	maaberusuupaahiiroozu-seek-retto-woozu	マーベルスーパーヒーローズ:シークレット・ウォーズ	シーク->seek	
DEVICE_DIFF_REVIEW	roodosutou-senki-seiyaku-no-houkan	road-su-tou-senki-seiyaku-no-houkan	ロードス島戦記誓約の宝冠	ロード->road	
DEVICE_DIFF_REVIEW	takarakuji-de-40-oku-atattandakedo-isekai-ni-ijuu-suru-marii-no-isuteria-shougyou-kaihatsuki	takarakuji-de-40-oku-atatta-n-da-kedo-isekai-ni-ijuu-suru-mary-no-isu-teria-shou	宝くじで40億当たったんだけど異世界に移住する～マリーのイステリア商業開発記～	マリー->mary	
DEVICE_DIFF_REVIEW	kare-o-aisuru-niwa-sekkusu-shika-nakatta	kare-o-aisuru-ni-wa-sex-shika-nakatta	彼を愛するにはセックスしかなかった	セックス->sex	
DEVICE_DIFF_REVIEW	itoshi-no-honey-boy-wa-kuraianto	aishi-no-haniibooi-wa-cry-anto	愛しのハニーボーイはクライアント	クライ->cry	
DEVICE_DIFF_REVIEW	kikaijikake-no-marii	kikai-ji-kake-no-mary	機械じかけのマリー	マリー->mary	
DEVICE_DIFF_REVIEW	zanzou-suroomooshon	zanzou-slow-mooshon	残像スローモーション	スロー->slow	
DEVICE_DIFF_REVIEW	netsuai-sheikh-no-kiken-na-yuuwaku	netsuai-seek-no-kiken-na-yuuwaku	熱愛シークの危険な誘惑	シーク->seek	
DEVICE_DIFF_REVIEW	bakutsuri-hantaazu	hunter-zu	爆釣ハンターズ	ハンター->hunter	
DEVICE_DIFF_REVIEW	ookami-to-shugaaresu	ookami-to-sugar-resu	狼とシュガーレス	シュガー->sugar	
DEVICE_DIFF_REVIEW	neko-to-shugaapotto	neko-to-sugar-potto	猫とシュガーポット	シュガー->sugar	
DEVICE_DIFF_REVIEW	sabaku-no-hime-wa-2ri-no-sheikh-2-aisarete	sabaku-no-hime-wa-2-nin-no-seek-ni-aisarete	砂漠の姫は2人のシークに愛されて	シーク->seek	
DEVICE_DIFF_REVIEW	watashi-no-24-rasu-no-seito-ga-hitoban-de-nijuuyonin-shinimashita	watashi-no-class-no-seito-ga-ichiban-de-24-nin-shinimashita	私のクラスの生徒が、一晩で24人死にました。	クラス->class	
DEVICE_DIFF_REVIEW	mikawa-beruno-to-ika-gorira-no-mangameshi	mikawa-be-ru-no-to-ika-gorilla-no-manga-meshi	美川べるのといかゴリラのまんが飯	ゴリラ->gorilla	
DEVICE_DIFF_REVIEW	choujin-rokku-kaosuburingaa	choujin-rock-kaosuburingaa	超人ロックカオスブリンガー	ロック->rock	
DEVICE_DIFF_REVIEW	shumi-no-rabuhoteru	shumi-no-love-hotel	趣味のラブホテル	ホテル->hotel	
DEVICE_DIFF_REVIEW	dbs-dirty-business-secret	d-b-s-daatii-bijinesu-seek-retto	D.B.Sダーティー・ビジネス・シークレット	シーク->seek	
DEVICE_DIFF_REVIEW	uisupaa-ando-merou	whisper-mellow-wisupaaandomerou	whisper & mellow-ウィスパーアンドメロウ-	メロウ->mellow	
DEVICE_DIFF_REVIEW	marumaru-nameidosan	na-maid-san	◯◯なメイドさん	メイド->maid	
DEVICE_DIFF_REVIEW	pochamusume-wa-koakuma-muubu-ga-yamerarenai	po-cha-musume-wa-shou-akuma-move-ga-yamerarenai	ぽちゃ娘は小悪魔ムーブがやめられない	ムーブ->move	
DEVICE_DIFF_REVIEW	umamusume-shindereragurei	uma-musume-cinderella-gray	ウマ娘シンデレラグレイ	シンデレラ->cinderella,グレイ->gray	
DEVICE_DIFF_REVIEW	kafeore-wa-erikusaa	cafe-ore-wa-erikusaa	カフェオレはエリクサー	カフェ->cafe	
DEVICE_DIFF_REVIEW	gureitesuto-m	gray-tesuto-m	グレイテストM	グレイ->gray	
DEVICE_DIFF_REVIEW	great-trailers	gray-totoreiraazu	グレイトトレイラーズ	グレイ->gray	
DEVICE_DIFF_REVIEW	danjontou-de-yadoya-o-yarou	dungeon-tou-de-yadoya-o-yarou	ダンジョン島で宿屋をやろう!	ダンジョン->dungeon	
DEVICE_DIFF_REVIEW	megami-no-kafeterasu	megami-no-cafe-terasu	女神のカフェテラス	カフェ->cafe	
DEVICE_DIFF_REVIEW	kobayashi-san-no-meidoragon-okomorigurashi-no-fafuniiru	kobayashi-san-chino-maidragon-o-komorigurashi-no-fafuniiru	小林さんちのメイドラゴン お篭りぐらしのファフニール	メイドラゴン->maidragon	
DEVICE_DIFF_REVIEW	shoukori-short-stay	shoukori-show-tosutei	性懲りショートステイ	ショー->show	
DEVICE_DIFF_REVIEW	koi-suru-shuumatsu-hoomusutei	koisuru-shuumatsu-home-sutei	恋する週末ホームステイ	ホーム->home	
DEVICE_DIFF_REVIEW	akuyaku-reijou-ni-tensei-shita-hazu-ga-marii-antoinette-deshita	akuyaku-reijou-ni-tensei-shita-hazu-ga-mary-antowanetto-deshita	悪役令嬢に転生したはずがマリー・アントワネットでした	マリー->mary	
DEVICE_DIFF_REVIEW	nichijou-lock	nichijou-rock	日常ロック	ロック->rock	
DEVICE_DIFF_REVIEW	mijukuna-papa-wa-shieahausu-de-koi-o-shiru	mijuku-na-papa-wa-shea-house-de-koi-o-shiru	未熟なパパはシェアハウスで恋を知る	ハウス->house	
DEVICE_DIFF_REVIEW	tsui-no-taimashi-endaagaisutaa	owari-no-shisa-mashi-ender-gaisutaa	終の退魔師-エンダーガイスター-	エンダー->ender	
DEVICE_DIFF_REVIEW	eisen-no-lovelock	eisen-no-love-rock	英戦のラブロック	ロック->rock	
DEVICE_DIFF_REVIEW	ouchi-biiru-o-100-bai-oishiku-suru-houhou	o-uchi-beer-o-100-bai-oishiku-suru-houhou	おうちビールを100倍おいしくする方法	ビール->beer	
DEVICE_DIFF_REVIEW	kitchinkaa-deri-joi	kitchen-kaa-deri-joi	キッチンカー『デリ・ジョイ』	キッチン->kitchen	
DEVICE_DIFF_REVIEW	goriraaman-40	gorilla-man-40	ゴリラーマン40	ゴリラ->gorilla	
DEVICE_DIFF_REVIEW	sasakure-crisis	sasakure-cry-shisu	ササクレ・クライシス	クライ->cry	
DEVICE_DIFF_REVIEW	the-gamesters	za-game-star-zu	ザ・ゲームスターズ	スター->star	
